Carolina,18.4054,-65.9792,139735,0.03081886527998578
Gainesville,34.2902,-83.8294,139507,2.8857196420209466
West Valley City,40.6886,-112.0123,139361,0.07607234649247695
Orange,33.8038,-117.8218,139195,0.10294002129727191
Warren,42.4934,-83.027,138996,0.027061571813726266
Pasadena,34.1597,-118.139,138771,0.3996731671486754
Beaumont,30.0849,-94.1451,137549,1.4272716698225676
Burlington,36.076,-79.4685,137096,0.7325472141655939
Hampton,37.0551,-76.363,136748,0.6198699537370682
Columbia,38.9472,-92.3268,136736,4.703818454122936
Yuma,32.5995,-114.5491,135933,3.918856620551032
Elizabeth,40.6658,-74.1913,135772,0.1402605883699029
Racine,42.7274,-87.8135,135352,0.19181460978817
Greeley,40.4152,-104.7706,135270,0.744255230772994
Kent,47.3887,-122.2128,134890,0.9948994835663701
Stamford,41.1039,-73.5585,134820,1.2072199981656027
Odessa,31.8801,-102.3448,134793,4.6454059904302065
Bloomington,40.4757,-88.9703,134357,1.8909074864782576
Miramar,25.9773,-80.3351,134306,0.14407794106192748
Grand Junction,39.0877,-108.5673,134074,4.098652021177153
Sterling Heights,42.5809,-83.0305,134062,0.43305974305477185
Coral Springs,26.2702,-80.2591,133693,0.6441441868394422
Johnson City,36.3406,-82.3806,131902,1.682850810119266
Carrollton,32.989,-96.8999,131388,0.3926528404828197
Midland,32.0243,-102.1147,130765,1.3478667915358953
Yakima,46.5923,-120.5496,130440,3.960484108518239
Bellingham,48.7548,-122.469,129601,2.9899520628259295
Yuba City,39.1357,-121.6383,129536,2.203981109465084
South Lyon,42.4614,-83.6526,128071,0.40184575914852855
Santa Clara,37.3646,-121.968,127922,0.25433532556518723
St. George,37.0758,-113.5752,127890,4.291923076199157
Fort Smith,35.3495,-94.3695,127699,1.2814465444429979
Simi Valley,34.2663,-118.749,127158,0.45238976716664336
Dover,39.161,-75.5202,125931,2.483188661206293
Norman,35.2226,-97.4392,125745,0.3302613418789157
Abilene,32.4543,-99.7384,125474,1.699432780030206
Billings,45.7891,-108.5526,124973,5.967241000435291
Ponce,18.0127,-66.6212,124719,2.192242897946074
Lehigh Acres,26.612,-81.6388,123751,0.5356454406773739
St. Cloud,45.534,-94.1718,123569,0.23542401823305986
Arecibo,18.4491,-66.7387,123499,1.0027555821616696
Kenosha,42.5865,-87.8773,123061,0.7158036528419682
Greenville,35.5943,-77.376,122921,0.759381393241741
Arvada,39.832,-105.151,122903,0.5567025371839238
Pearland,29.5581,-95.3218,122609,0.8155974368978048
Independence,39.0871,-94.3501,122230,0.07837334585442489
Texas City,29.4154,-94.9682,122017,1.235999238284926
Redding,40.5698,-122.365,121498,7.667272061196507
Lynchburg,37.4003,-79.1909,120877,2.2116089461789836
Boulder,40.0248,-105.2524,120818,1.0883048546007716
Iowa City,41.6559,-91.5303,120015,1.0874546316665459
Rochester,44.0154,-92.478,119732,2.204380198766585
Berkeley,37.8722,-122.276,119607,0.1403200472805597
Waldorf,38.6085,-76.9194,119442,1.0278819882215784
The Villages,28.9034,-81.9887,119296,0.6462053443522389
Duluth,46.7756,-92.1393,118975,4.029010339139873
East Los Angeles,34.0326,-118.1691,118964,0.5683073938355154
Saginaw,43.4199,-83.9501,118845,0.9961176932133587
Clovis,36.8278,-119.683,118488,0.09992818215017234
Leominster,42.5209,-71.7717,118190,0.2644520573286869
Round Rock,30.527,-97.6642,117735,0.08743296078330637
Monroe,32.5185,-92.0774,117197,3.5679481964347324
Cambridge,42.3759,-71.1185,116892,0.00930407705411276
Clearwater,27.979,-82.7623,116616,0.47986563625519896
Seaside,36.6224,-121.8199,116189,0.5888538091355096
West Jordan,40.6024,-112.0008,116045,0.366750526107689
Richardson,32.9716,-96.7093,115904,0.18278912190443403
West Palm Beach,26.7469,-80.132,115877,2.1654088778213527
Temple,31.1068,-97.3891,115809,0.8417939481250878
Burlington,44.4876,-73.2316,115682,1.84951456200018
Richmond,37.9477,-122.3389,115677,0.48120818453636793
Westminster,39.8837,-105.0624,115535,0.48820377334236875
Pottstown,40.2508,-75.6445,115413,0.5781821355441088
Brandon,27.9367,-82.3,115330,0.033892129830953216
